E745S_00813	565664.EFXG_02067	0.0	1075.7	COG2252@1|root,COG2252@2|Bacteria,1TQC6@1239|Firmicutes,4HANG@91061|Bacilli,4AZAX@81852|Enterococcaceae	91061|Bacilli	S	Permease family	XK27_07275	-	-	ko:K06901	-	-	-	-	ko00000,ko02000	2.A.1.40	-	-	Xan_ur_permease
E745S_00850	1173026.Glo7428_3223	1.1e-136	455.0	COG1080@1|root,COG1925@1|root,COG3412@1|root,COG1080@2|Bacteria,COG1925@2|Bacteria,COG3412@2|Bacteria,1G0VI@1117|Cyanobacteria	1117|Cyanobacteria	G	Belongs to the PEP-utilizing enzyme family	-	-	2.7.1.202,2.7.3.9	ko:K02768,ko:K08483,ko:K11183	ko00051,ko01100,ko01120,ko02060,map00051,map01100,map01120,map02060	M00273	R03232	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.2.1,8.A.7	-	-	EIIA-man,PEP-utilisers_N,PEP-utilizers,PEP-utilizers_C,PTS-HPr,PTS_EIIA_1,PTS_EIIA_2
E745S_00851	1104325.M7W_1437	1.1e-53	176.1	COG1925@1|root,COG1925@2|Bacteria,1VA0R@1239|Firmicutes,4HKGA@91061|Bacilli,4B305@81852|Enterococcaceae	91061|Bacilli	G	PTS HPr component phosphorylation site	ptsH	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0008150,GO:0043610,GO:0044424,GO:0044464,GO:0050789,GO:0065007	-	ko:K11189	-	-	-	-	ko00000,ko02000	4.A.2.1	-	-	PTS-HPr
E745S_00856	1104325.M7W_1432	1.9e-294	975.2	COG1253@1|root,COG1253@2|Bacteria,1TPN0@1239|Firmicutes,4H9SB@91061|Bacilli,4B0IN@81852|Enterococcaceae	91061|Bacilli	S	Transporter associated domain	hlyX	-	-	ko:K03699	-	-	-	-	ko00000,ko02042	-	-	-	CBS,CorC_HlyC,DUF21
E745S_00857	1104325.M7W_1431	6.3e-236	782.0	COG0628@1|root,COG0628@2|Bacteria,1TQ84@1239|Firmicutes,4H9SR@91061|Bacilli,4B046@81852|Enterococcaceae	91061|Bacilli	S	AI-2E family transporter	yueF	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0008150,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071944	-	-	-	-	-	-	-	-	-	-	AI-2E_transport
E745S_00869	1104325.M7W_1418	3.2e-188	621.6	COG1230@1|root,COG1230@2|Bacteria,1TR92@1239|Firmicutes,4HBCQ@91061|Bacilli,4B33H@81852|Enterococcaceae	91061|Bacilli	P	Cation efflux family	-	-	-	ko:K16264	-	-	-	-	ko00000,ko02000	2.A.4.1	-	-	Cation_efflux,ZT_dimer
E745S_00901	565664.EFXG_02145	6.4e-275	908.7	COG1134@1|root,COG1134@2|Bacteria,1TQKK@1239|Firmicutes,4HC6N@91061|Bacilli,4AZR5@81852|Enterococcaceae	91061|Bacilli	GM	Part of the ABC transporter complex TagGH involved in teichoic acids export. Responsible for energy coupling to the transport system	rgpD	-	3.6.3.40	ko:K01990,ko:K09691,ko:K09693	ko02010,map02010	M00250,M00251,M00254	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1,3.A.1.103,3.A.1.104	-	-	ABC_tran,Wzt_C
E745S_00902	1104325.M7W_1393	8.1e-178	587.6	COG1682@1|root,COG1682@2|Bacteria,1TQZF@1239|Firmicutes,4HB9R@91061|Bacilli,4AZR8@81852|Enterococcaceae	91061|Bacilli	U	Transport permease protein	rfbA5	-	-	ko:K09692	ko02010,map02010	M00251	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.104	-	-	ABC2_membrane
E745S_00995	1104325.M7W_2373	4.2e-286	946.0	COG1455@1|root,COG1455@2|Bacteria,1TP8D@1239|Firmicutes,4H9PM@91061|Bacilli,4B67R@81852|Enterococcaceae	91061|Bacilli	U	The phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS), a major carbohydrate active - transport system, catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane	ptcC	-	-	ko:K02761	ko00500,ko02060,map00500,map02060	M00275	R11170,R11172	RC00017,RC03206	ko00000,ko00001,ko00002,ko02000	4.A.3.2	-	-	PTS_EIIC
E745S_01014	1104325.M7W_2396	0.0	1619.2	COG0370@1|root,COG0370@2|Bacteria,1TP7E@1239|Firmicutes,4HBCS@91061|Bacilli,4AZN8@81852|Enterococcaceae	91061|Bacilli	P	transporter of a GTP-driven Fe(2 ) uptake system	feoB	-	-	ko:K04759	-	-	-	-	ko00000,ko02000	9.A.8.1	-	iSB619.SA_RS13395	FeoB_C,FeoB_N,Gate
E745S_01022	1104325.M7W_2406	0.0	1124.8	COG0488@1|root,COG0488@2|Bacteria,1TPAX@1239|Firmicutes,4HC58@91061|Bacilli,4B0N5@81852|Enterococcaceae	91061|Bacilli	S	ABC transporter	-	-	-	-	-	-	-	-	-	-	-	-	ABC_tran,ABC_tran_Xtn
E745S_01028	565664.EFXG_01843	1.2e-148	490.3	COG0081@1|root,COG0081@2|Bacteria,1TPTS@1239|Firmicutes,4HAK4@91061|Bacilli,4B09E@81852|Enterococcaceae	91061|Bacilli	J	Binds directly to 23S rRNA. The L1 stalk is quite mobile in the ribosome, and is involved in E site tRNA release	rplA	GO:0000470,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006139,GO:0006364,GO:0006396,GO:0006412,GO:0006518,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016070,GO:0016072,GO:0019538,GO:0022613,GO:0022625,GO:0022626,GO:0032991,GO:0034470,GO:0034641,GO:0034645,GO:0034660,GO:0042254,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02863	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L1
E745S_01038	1104325.M7W_2421	4.1e-106	347.2	COG4708@1|root,COG4708@2|Bacteria,1V463@1239|Firmicutes,4HH0P@91061|Bacilli,4B1BU@81852|Enterococcaceae	91061|Bacilli	S	QueT transporter	queT	-	-	-	-	-	-	-	-	-	-	-	QueT
E745S_01040	565664.EFXG_01855	1.1e-256	850.7	COG0842@1|root,COG0842@2|Bacteria,1UYEY@1239|Firmicutes,4HP8K@91061|Bacilli,4B0YV@81852|Enterococcaceae	91061|Bacilli	V	ABC-2 family transporter protein	-	-	-	ko:K01992	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC2_membrane_3
E745S_01041	1104325.M7W_2424	1.8e-250	830.3	COG0842@1|root,COG0842@2|Bacteria,1TR76@1239|Firmicutes,4HN4S@91061|Bacilli,4B0VB@81852|Enterococcaceae	91061|Bacilli	V	ABC-2 family transporter protein	-	-	-	ko:K01992	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC2_membrane_3
E745S_01042	1292035.H476_2921	3.8e-48	158.8	COG4555@1|root,COG4555@2|Bacteria,1UHYH@1239|Firmicutes,25E73@186801|Clostridia,25QSE@186804|Peptostreptococcaceae	186801|Clostridia	CP	ABC transporter	natA	-	3.6.3.7	ko:K09697	ko02010,ko02020,map02010,map02020	M00253	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.115	-	-	ABC_tran
E745S_01051	1104325.M7W_2434	2e-293	970.4	COG2239@1|root,COG2239@2|Bacteria,1TP4V@1239|Firmicutes,4HASP@91061|Bacilli,4B0JJ@81852|Enterococcaceae	91061|Bacilli	P	Acts as a magnesium transporter	mgtE	-	-	ko:K06213	-	-	-	-	ko00000,ko02000	1.A.26.1	-	-	CBS,MgtE,MgtE_N
E745S_01086	565664.EFXG_01900	0.0	1155.3	COG0488@1|root,COG0488@2|Bacteria,1TPAX@1239|Firmicutes,4H9ZK@91061|Bacilli,4B0W6@81852|Enterococcaceae	91061|Bacilli	S	ABC transporter	-	-	-	-	-	-	-	-	-	-	-	-	ABC_tran,ABC_tran_CTD,ABC_tran_Xtn
E745S_01099	1104325.M7W_2482	2.1e-269	888.6	COG4473@1|root,COG4473@2|Bacteria,1V1VG@1239|Firmicutes,4HG1K@91061|Bacilli,4AZU5@81852|Enterococcaceae	91061|Bacilli	U	Bacterial ABC transporter protein EcsB	ecsB	-	-	ko:K01992	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	EcsB
E745S_01100	1157490.EL26_23610	2.9e-47	155.9	COG4555@1|root,COG4555@2|Bacteria,1UHYH@1239|Firmicutes,4ISGA@91061|Bacilli,27ANP@186823|Alicyclobacillaceae	91061|Bacilli	CP	ABC transporter	natA	-	3.6.3.7	ko:K01990,ko:K09697	ko02010,ko02020,map02010,map02020	M00253,M00254	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1,3.A.1.115	-	iYO844.BSU02750	ABC_tran
E745S_01128	63737.Npun_F3763	9e-107	356.1	COG2274@1|root,COG2274@2|Bacteria,1G2F9@1117|Cyanobacteria	1117|Cyanobacteria	V	TIGRFAM NHLM bacteriocin system ABC transporter, peptidase ATP-binding protein	-	-	-	-	-	-	-	-	-	-	-	-	ABC_membrane,ABC_tran,Peptidase_C39
E745S_01147	1104325.M7W_2528	1e-293	970.9	COG1455@1|root,COG1455@2|Bacteria,1TP8D@1239|Firmicutes,4HDVN@91061|Bacilli,4AZ99@81852|Enterococcaceae	91061|Bacilli	G	The phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS), a major carbohydrate active - transport system, catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane	celD	-	-	ko:K02761	ko00500,ko02060,map00500,map02060	M00275	R11170,R11172	RC00017,RC03206	ko00000,ko00001,ko00002,ko02000	4.A.3.2	-	-	PTS_EIIC
E745S_01149	1104325.M7W_2530	5.3e-67	218.6	COG1447@1|root,COG1447@2|Bacteria,1VAWR@1239|Firmicutes,4HM7W@91061|Bacilli,4B3KZ@81852|Enterococcaceae	91061|Bacilli	G	PTS system, Lactose/Cellobiose specific IIA subunit	celC	-	2.7.1.196,2.7.1.205	ko:K02759	ko00500,ko02060,map00500,map02060	M00275	R11170,R11172	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.3.2	-	-	PTS_IIA
E745S_01150	1104325.M7W_2531	0.0	1438.2	COG1762@1|root,COG3711@1|root,COG1762@2|Bacteria,COG3711@2|Bacteria,1TQT1@1239|Firmicutes,4HEIQ@91061|Bacilli,4B0W3@81852|Enterococcaceae	91061|Bacilli	G	Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2	celR	-	-	ko:K03491	-	-	-	-	ko00000,ko03000	-	-	-	HTH_11,Mga,PRD,PTS_EIIA_2,PTS_IIB
E745S_01151	1104325.M7W_2532	8.1e-66	214.9	COG1440@1|root,COG1440@2|Bacteria,1VAE8@1239|Firmicutes,4HKQ2@91061|Bacilli,4B359@81852|Enterococcaceae	91061|Bacilli	G	PTS system, Lactose/Cellobiose specific IIB subunit	celB	-	2.7.1.196,2.7.1.205	ko:K02760	ko00500,ko02060,map00500,map02060	M00275	R11170,R11172	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.3.2	-	-	PTS_IIB
E745S_01158	395961.Cyan7425_1761	1.2e-92	309.4	COG2274@1|root,COG2274@2|Bacteria,1G2F9@1117|Cyanobacteria,3KKMY@43988|Cyanothece	1117|Cyanobacteria	P	PFAM ABC transporter transmembrane region	-	-	-	-	-	-	-	-	-	-	-	-	ABC_membrane,ABC_tran,Peptidase_C39
E745S_01159	63737.Npun_F3763	3.6e-100	334.4	COG2274@1|root,COG2274@2|Bacteria,1G2F9@1117|Cyanobacteria	1117|Cyanobacteria	V	TIGRFAM NHLM bacteriocin system ABC transporter, peptidase ATP-binding protein	-	-	-	-	-	-	-	-	-	-	-	-	ABC_membrane,ABC_tran,Peptidase_C39
E745S_01166	395961.Cyan7425_1761	4e-106	353.8	COG2274@1|root,COG2274@2|Bacteria,1G2F9@1117|Cyanobacteria,3KKMY@43988|Cyanothece	1117|Cyanobacteria	P	PFAM ABC transporter transmembrane region	-	-	-	-	-	-	-	-	-	-	-	-	ABC_membrane,ABC_tran,Peptidase_C39
E745S_01167	63737.Npun_F3763	7.3e-88	293.7	COG2274@1|root,COG2274@2|Bacteria,1G2F9@1117|Cyanobacteria	1117|Cyanobacteria	V	TIGRFAM NHLM bacteriocin system ABC transporter, peptidase ATP-binding protein	-	-	-	-	-	-	-	-	-	-	-	-	ABC_membrane,ABC_tran,Peptidase_C39
E745S_01236	565664.EFXG_01337	1.8e-123	404.8	COG3859@1|root,COG3859@2|Bacteria,1V6YE@1239|Firmicutes,4HIJE@91061|Bacilli,4B2M4@81852|Enterococcaceae	91061|Bacilli	S	Thiamine transporter protein (Thia_YuaJ)	thiT	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	ko:K16789	-	-	-	-	ko00000,ko02000	2.A.88.3	-	-	Thia_YuaJ
E745S_01241	1104325.M7W_2595	3.1e-154	509.0	COG1121@1|root,COG1121@2|Bacteria,1TQ68@1239|Firmicutes,4HAZI@91061|Bacilli,4B02N@81852|Enterococcaceae	91061|Bacilli	P	ABC transporter	adcC	-	-	ko:K02074,ko:K09817	ko02010,map02010	M00242,M00244	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.15,3.A.1.15.3,3.A.1.15.5	-	iYO844.BSU02860	ABC_tran
E745S_01274	1104325.M7W_2629	0.0	1058.2	COG0488@1|root,COG0488@2|Bacteria,1TQNA@1239|Firmicutes,4H9VW@91061|Bacilli,4B19M@81852|Enterococcaceae	91061|Bacilli	S	ABC transporter	yheS_2	-	-	ko:K18231	ko02010,map02010	-	-	-	br01600,ko00000,ko00001,ko01504,ko02000	3.A.1.121.1,3.A.1.121.3	-	-	ABC_tran,ABC_tran_Xtn
E745S_01282	574375.BAGA_12305	6.9e-13	44.4	COG1221@1|root,COG3933@1|root,COG1221@2|Bacteria,COG3933@2|Bacteria,1VSHE@1239|Firmicutes,4HB6T@91061|Bacilli,1ZCV2@1386|Bacillus	91061|Bacilli	K	PTS system fructose IIA component	levR	-	-	-	-	-	-	-	-	-	-	-	EIIA-man,PRD,Sigma54_activat,TrmB
E745S_01283	1104325.M7W_2639	0.0	1432.2	COG1263@1|root,COG1264@1|root,COG2190@1|root,COG1263@2|Bacteria,COG1264@2|Bacteria,COG2190@2|Bacteria,1TPJ8@1239|Firmicutes,4HA8X@91061|Bacilli,4AZ9R@81852|Enterococcaceae	91061|Bacilli	G	phosphotransferase system, EIIB	nagE	-	2.7.1.193,2.7.1.199	ko:K02802,ko:K02803,ko:K02804,ko:K20116,ko:K20117,ko:K20118	ko00010,ko00520,ko02060,map00010,map00520,map02060	M00267,M00809	R02738,R05199	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.1.1.13,4.A.1.1.14,4.A.1.1.15,4.A.1.1.2,4.A.1.1.5,4.A.1.1.7,4.A.1.1.9	-	iSB619.SA_RS08720	PTS_EIIA_1,PTS_EIIB,PTS_EIIC
E745S_01295	1104325.M7W_2654	1.9e-162	538.8	COG0842@1|root,COG0842@2|Bacteria,1TSWD@1239|Firmicutes,4HB6Z@91061|Bacilli,4B0T3@81852|Enterococcaceae	91061|Bacilli	U	ABC-2 type transporter	yadH	-	-	ko:K01992,ko:K09694	ko02010,map02010	M00252,M00254	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1,3.A.1.102	-	-	ABC2_membrane
E745S_01296	1288963.ADIS_1670	1.6e-44	148.5	COG4152@1|root,COG4152@2|Bacteria,4NEJE@976|Bacteroidetes,47KYF@768503|Cytophagia	976|Bacteroidetes	S	PFAM ABC transporter	natA	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran,DUF4162
E745S_01301	1104325.M7W_2660	4.7e-170	552.3	2DSHH@1|root,33G51@2|Bacteria,1V0P2@1239|Firmicutes,4ITSM@91061|Bacilli,4B4B9@81852|Enterococcaceae	91061|Bacilli	S	ABC-2 family transporter protein	-	-	-	ko:K01992	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC2_membrane_4
E745S_01302	1042326.AZNV01000029_gene3557	1.8e-44	149.1	COG4152@1|root,COG4152@2|Bacteria,1QUPV@1224|Proteobacteria,2TWB4@28211|Alphaproteobacteria	28211|Alphaproteobacteria	S	abc transporter atp-binding protein	-	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran,DUF4162
E745S_01325	1158602.I590_03477	0.0	1028.2	COG0477@1|root,COG2814@2|Bacteria,1TPRN@1239|Firmicutes,4HBXJ@91061|Bacilli,4B0N2@81852|Enterococcaceae	91061|Bacilli	U	Sugar (and other) transporter	ydiC1	-	-	-	-	-	-	-	-	-	-	-	MFS_1
E745S_01346	395961.Cyan7425_1761	1.4e-95	319.0	COG2274@1|root,COG2274@2|Bacteria,1G2F9@1117|Cyanobacteria,3KKMY@43988|Cyanothece	1117|Cyanobacteria	P	PFAM ABC transporter transmembrane region	-	-	-	-	-	-	-	-	-	-	-	-	ABC_membrane,ABC_tran,Peptidase_C39
E745S_01347	63737.Npun_F3763	8.2e-81	270.2	COG2274@1|root,COG2274@2|Bacteria,1G2F9@1117|Cyanobacteria	1117|Cyanobacteria	V	TIGRFAM NHLM bacteriocin system ABC transporter, peptidase ATP-binding protein	-	-	-	-	-	-	-	-	-	-	-	-	ABC_membrane,ABC_tran,Peptidase_C39
E745S_01349	1280698.AUJS01000002_gene2716	1.7e-49	166.0	COG1122@1|root,COG1122@2|Bacteria,1TPH8@1239|Firmicutes,248A2@186801|Clostridia	186801|Clostridia	P	ATP-binding (A) component of a common energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates	-	-	-	ko:K16786,ko:K16787	ko02010,map02010	M00582	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	ABC_tran
E745S_01356	1158602.I590_04262	2.1e-77	255.8	COG1108@1|root,COG1108@2|Bacteria,1TPZB@1239|Firmicutes,4HBD7@91061|Bacilli,4B67W@81852|Enterococcaceae	91061|Bacilli	P	ABC transporter permease	mtsC	GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0010035,GO:0010038,GO:0010043,GO:0016020,GO:0042221,GO:0044464,GO:0050896,GO:0071944	-	ko:K11705,ko:K19972,ko:K19976	ko02010,map02010	M00318,M00791,M00792	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.15.14,3.A.1.15.15,3.A.1.15.2,3.A.1.15.6	-	-	ABC-3
E745S_01357	1158602.I590_04262	3.6e-38	127.8	COG1108@1|root,COG1108@2|Bacteria,1TPZB@1239|Firmicutes,4HBD7@91061|Bacilli,4B67W@81852|Enterococcaceae	91061|Bacilli	P	ABC transporter permease	mtsC	GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0010035,GO:0010038,GO:0010043,GO:0016020,GO:0042221,GO:0044464,GO:0050896,GO:0071944	-	ko:K11705,ko:K19972,ko:K19976	ko02010,map02010	M00318,M00791,M00792	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.15.14,3.A.1.15.15,3.A.1.15.2,3.A.1.15.6	-	-	ABC-3
E745S_01359	565664.EFXG_01216	1.3e-162	537.0	COG1121@1|root,COG1121@2|Bacteria,1TQJ3@1239|Firmicutes,4HA2W@91061|Bacilli,4B00Y@81852|Enterococcaceae	91061|Bacilli	P	ABC transporter, ATP-binding protein	sitB	-	3.6.3.35	ko:K02074,ko:K09820,ko:K10830,ko:K11706,ko:K19973	ko02010,map02010	M00243,M00244,M00318,M00791,M00792	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.15,3.A.1.15.14,3.A.1.15.15,3.A.1.15.2,3.A.1.15.6	-	-	ABC_tran
E745S_01380	1104325.M7W_2682	3e-204	674.1	COG2984@1|root,COG2984@2|Bacteria,1TPB0@1239|Firmicutes,4HESK@91061|Bacilli,4AZEM@81852|Enterococcaceae	91061|Bacilli	S	ABC transporter substrate binding protein	XK27_00670	-	-	ko:K01989	-	M00247	-	-	ko00000,ko00002,ko02000	-	-	-	ABC_sub_bind
E745S_01381	1104325.M7W_2683	8.2e-190	625.7	COG4120@1|root,COG4120@2|Bacteria,1TPDJ@1239|Firmicutes,4HBMY@91061|Bacilli,4B0ER@81852|Enterococcaceae	91061|Bacilli	U	Branched-chain amino acid transport system / permease component	WQ51_06230	-	-	ko:K05832	-	M00247	-	-	ko00000,ko00002,ko02000	-	-	-	BPD_transp_2
E745S_01440	1104325.M7W_237	0.0	1208.9	COG0488@1|root,COG0488@2|Bacteria,1TPW0@1239|Firmicutes,4HATH@91061|Bacilli,4AZ9Z@81852|Enterococcaceae	91061|Bacilli	S	ABC transporter	ykpA	-	-	-	-	-	-	-	-	-	-	-	ABC_tran,ABC_tran_Xtn
E745S_01443	1104325.M7W_240	9e-175	577.0	COG0428@1|root,COG0428@2|Bacteria,1TP7J@1239|Firmicutes,4HB3R@91061|Bacilli,4AZBM@81852|Enterococcaceae	91061|Bacilli	P	ZIP Zinc transporter	XK27_05385	-	-	ko:K07238	-	-	-	-	ko00000,ko02000	2.A.5.5	-	-	Zip
E745S_01457	1104325.M7W_253	9.2e-67	218.0	COG1447@1|root,COG1447@2|Bacteria,1V9Z6@1239|Firmicutes,4HKFE@91061|Bacilli,4B30X@81852|Enterococcaceae	91061|Bacilli	G	PTS system, Lactose/Cellobiose specific IIA subunit	lacF	-	2.7.1.196,2.7.1.205,2.7.1.207	ko:K02759,ko:K02786	ko00052,ko00500,ko01100,ko02060,map00052,map00500,map01100,map02060	M00275,M00281	R04393,R11170,R11172	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.3.1,4.A.3.2	-	-	PTS_IIA
E745S_01458	565664.EFXG_00052	0.0	1210.8	COG1440@1|root,COG1455@1|root,COG1440@2|Bacteria,COG1455@2|Bacteria,1TQPV@1239|Firmicutes,4HC9I@91061|Bacilli,4AZFP@81852|Enterococcaceae	91061|Bacilli	G	PTS system, Lactose/Cellobiose specific IIB subunit	lacE	-	2.7.1.207	ko:K02787,ko:K02788	ko00052,ko01100,ko02060,map00052,map01100,map02060	M00281	R04393	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.3.1	-	-	PTS_EIIC,PTS_IIB
E745S_01467	1104325.M7W_264	4.8e-236	780.1	COG1744@1|root,COG1744@2|Bacteria,1TPEU@1239|Firmicutes,4HANH@91061|Bacilli,4B0PT@81852|Enterococcaceae	91061|Bacilli	S	ABC transporter substrate-binding protein PnrA-like	tcsA	-	-	ko:K02058,ko:K07335	-	M00221	-	-	ko00000,ko00002,ko02000	3.A.1.2	-	-	Bmp
E745S_01469	1104325.M7W_266	2.9e-238	787.2	COG4603@1|root,COG4603@2|Bacteria,1TP1F@1239|Firmicutes,4H9VE@91061|Bacilli,4B0BE@81852|Enterococcaceae	91061|Bacilli	U	Belongs to the binding-protein-dependent transport system permease family	mglC	-	-	ko:K02057	-	M00221	-	-	ko00000,ko00002,ko02000	3.A.1.2	-	-	BPD_transp_2
E745S_01470	1104325.M7W_267	1.2e-200	662.7	COG1079@1|root,COG1079@2|Bacteria,1TP8Y@1239|Firmicutes,4HAX4@91061|Bacilli,4AZ6I@81852|Enterococcaceae	91061|Bacilli	U	Belongs to the binding-protein-dependent transport system permease family	yufQ	-	-	ko:K02057	-	M00221	-	-	ko00000,ko00002,ko02000	3.A.1.2	-	-	BPD_transp_2
E745S_01510	565664.EFXG_00106	1.6e-182	603.3	COG1122@1|root,COG1122@2|Bacteria,1TPH8@1239|Firmicutes,4H9R8@91061|Bacilli,4B0HN@81852|Enterococcaceae	91061|Bacilli	P	ATP-binding (A) component of a common energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates	ecfA1	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0006855,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015238,GO:0015711,GO:0015893,GO:0016020,GO:0022857,GO:0032217,GO:0032218,GO:0034220,GO:0035461,GO:0042221,GO:0042493,GO:0044464,GO:0050896,GO:0051179,GO:0051180,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0090482,GO:0098656	-	ko:K16786	ko02010,map02010	M00582	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	ABC_tran
E745S_01511	565664.EFXG_00107	2.5e-194	642.4	COG1122@1|root,COG1122@2|Bacteria,1TPH8@1239|Firmicutes,4HA7T@91061|Bacilli,4AZJN@81852|Enterococcaceae	91061|Bacilli	P	ATP-binding (A) component of a common energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates	ecfA2	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0006855,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015238,GO:0015711,GO:0015893,GO:0016020,GO:0022857,GO:0032217,GO:0032218,GO:0034220,GO:0035461,GO:0042221,GO:0042493,GO:0044464,GO:0050896,GO:0051179,GO:0051180,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0090482,GO:0098656	-	ko:K16787	ko02010,map02010	M00582	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	ABC_tran
E745S_01512	1104325.M7W_307	4.8e-175	578.4	COG0619@1|root,COG0619@2|Bacteria,1TQ0E@1239|Firmicutes,4H9VT@91061|Bacilli,4B09A@81852|Enterococcaceae	91061|Bacilli	U	Transmembrane (T) component of an energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates	ecfT	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0006855,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015238,GO:0015711,GO:0015893,GO:0016020,GO:0022857,GO:0032217,GO:0032218,GO:0034220,GO:0035461,GO:0042221,GO:0042493,GO:0044464,GO:0050896,GO:0051179,GO:0051180,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0090482,GO:0098656	-	ko:K16785	ko02010,map02010	M00582	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	CbiQ
